Year	Month	Day	Hour	Minute	DOY	TOD	DEC	Ta
2019	4	27	6	30	117	6.5	117.27083	13.16
2019	4	27	7	30	117	7.5	117.31250	15.84
2019	4	27	8	30	117	8.5	117.35417	17.99
2019	4	27	9	30	117	9.5	117.39583	19.54
2019	4	27	10	30	117	10.5	117.43750	21.36
2019	4	27	11	30	117	11.5	117.47917	22.61
2019	4	27	12	30	117	12.5	117.52083	23.50
2019	4	27	13	30	117	13.5	117.56250	24.50
2019	4	27	14	30	117	14.5	117.60417	25.21
2019	4	27	15	30	117	15.5	117.64583	25.46
2019	4	27	16	30	117	16.5	117.68750	24.67
2019	4	27	17	30	117	17.5	117.72917	22.93
2019	4	27	18	30	117	18.5	117.77083	20.40
2019	4	27	19	30	117	19.5	117.81250	18.40
2019	4	27	20	30	117	20.5	117.85417	16.54
2019	4	27	21	30	117	21.5	117.89583	14.67
2019	4	27	22	30	117	22.5	117.93750	13.33
2019	4	27	23	30	117	23.5	117.97917	11.88
2019	4	28	0	30	118	0.5	118.02083	11.44
2019	4	28	1	30	118	1.5	118.06250	11.10
2019	4	28	2	30	118	2.5	118.10417	10.17
2019	4	28	3	30	118	3.5	118.14583	9.93
2019	4	28	4	30	118	4.5	118.18750	9.20
2019	4	28	5	30	118	5.5	118.22917	9.38
2019	4	28	6	30	118	6.5	118.27083	11.02
2019	4	28	7	30	118	7.5	118.31250	12.79
2019	4	28	8	30	118	8.5	118.35417	14.64
2019	4	28	9	30	118	9.5	118.39583	16.57
2019	4	28	10	30	118	10.5	118.43750	18.57
2019	4	28	11	30	118	11.5	118.47917	20.12
2019	4	28	12	30	118	12.5	118.52083	21.66
2019	4	28	13	30	118	13.5	118.56250	22.97
2019	4	28	14	30	118	14.5	118.60417	23.83
2019	4	28	15	30	118	15.5	118.64583	24.13
2019	4	28	16	30	118	16.5	118.68750	24.02
2019	4	28	17	30	118	17.5	118.72917	23.78
2019	4	28	18	30	118	18.5	118.77083	21.61
2019	4	28	19	30	118	19.5	118.81250	18.62
2019	4	28	20	30	118	20.5	118.85417	16.75
2019	4	28	21	30	118	21.5	118.89583	15.03
2019	4	28	22	30	118	22.5	118.93750	13.87
2019	4	28	23	30	118	23.5	118.97917	12.22
2019	4	29	0	30	119	0.5	119.02083	11.68
2019	4	29	1	30	119	1.5	119.06250	11.08
2019	4	29	2	30	119	2.5	119.10417	10.37
2019	4	29	3	30	119	3.5	119.14583	-9999.00
2019	4	29	4	30	119	4.5	119.18750	-9999.00
2019	4	29	5	30	119	5.5	119.22917	-9999.00
2019	4	29	6	30	119	6.5	119.27083	11.14
2019	4	29	7	30	119	7.5	119.31250	12.81
2019	4	29	8	30	119	8.5	119.35417	15.35
2019	4	29	9	30	119	9.5	119.39583	16.89
2019	4	29	10	30	119	10.5	119.43750	18.39
2019	4	29	11	30	119	11.5	119.47917	19.93
2019	4	29	12	30	119	12.5	119.52083	21.43
2019	4	29	13	30	119	13.5	119.56250	22.49
2019	4	29	14	30	119	14.5	119.60417	23.16
2019	4	29	15	30	119	15.5	119.64583	23.49
2019	4	29	16	30	119	16.5	119.68750	23.35
2019	4	29	17	30	119	17.5	119.72917	21.74
2019	4	29	18	30	119	18.5	119.77083	19.14
2019	4	29	19	30	119	19.5	119.81250	16.96
2019	4	29	20	30	119	20.5	119.85417	15.25
2019	4	29	21	30	119	21.5	119.89583	14.01
2019	4	29	22	30	119	22.5	119.93750	12.83
2019	4	29	23	30	119	23.5	119.97917	12.22
2019	4	30	0	30	120	0.5	120.02083	11.39
2019	4	30	1	30	120	1.5	120.06250	10.68
2019	4	30	2	30	120	2.5	120.10417	10.00
2019	4	30	3	30	120	3.5	120.14583	9.42
2019	4	30	4	30	120	4.5	120.18750	9.39
2019	4	30	5	30	120	5.5	120.22917	9.19
2019	4	30	6	30	120	6.5	120.27083	11.61
2019	4	30	7	30	120	7.5	120.31250	13.18
2019	4	30	8	30	120	8.5	120.35417	14.33
2019	4	30	9	30	120	9.5	120.39583	15.58
2019	4	30	10	30	120	10.5	120.43750	17.03
2019	4	30	11	30	120	11.5	120.47917	17.57
2019	4	30	12	30	120	12.5	120.52083	18.29
2019	4	30	13	30	120	13.5	120.56250	19.09
2019	4	30	14	30	120	14.5	120.60417	19.36
2019	4	30	15	30	120	15.5	120.64583	19.90
2019	4	30	16	30	120	16.5	120.68750	19.35
2019	4	30	17	30	120	17.5	120.72917	18.77
2019	4	30	18	30	120	18.5	120.77083	18.35
2019	4	30	19	30	120	19.5	120.81250	15.42
2019	4	30	20	30	120	20.5	120.85417	13.38
2019	4	30	21	30	120	21.5	120.89583	12.90
2019	4	30	22	30	120	22.5	120.93750	12.29
2019	4	30	23	30	120	23.5	120.97917	11.18
2019	5	1	0	30	121	0.5	121.02083	10.33
2019	5	1	1	30	121	1.5	121.06250	9.24
2019	5	1	2	30	121	2.5	121.10417	-9999.00
2019	5	1	3	30	121	3.5	121.14583	-9999.00
2019	5	1	4	30	121	4.5	121.18750	-9999.00
2019	5	1	5	30	121	5.5	121.22917	-9999.00
2019	5	1	6	30	121	6.5	121.27083	-9999.00
2019	5	1	7	30	121	7.5	121.31250	12.23
2019	5	1	8	30	121	8.5	121.35417	14.61
2019	5	1	9	30	121	9.5	121.39583	16.73
2019	5	1	10	30	121	10.5	121.43750	18.65
2019	5	1	11	30	121	11.5	121.47917	20.24
2019	5	1	12	30	121	12.5	121.52083	21.56
2019	5	1	13	30	121	13.5	121.56250	22.33
2019	5	1	14	30	121	14.5	121.60417	22.92
2019	5	1	15	30	121	15.5	121.64583	23.24
2019	5	1	16	30	121	16.5	121.68750	23.20
2019	5	1	17	30	121	17.5	121.72917	22.75
2019	5	1	18	30	121	18.5	121.77083	21.11
2019	5	1	19	30	121	19.5	121.81250	17.47
2019	5	1	20	30	121	20.5	121.85417	15.61
2019	5	1	21	30	121	21.5	121.89583	14.17
2019	5	1	22	30	121	22.5	121.93750	11.73
2019	5	1	23	30	121	23.5	121.97917	11.12
2019	5	2	0	30	122	0.5	122.02083	10.21
2019	5	2	1	30	122	1.5	122.06250	9.70
2019	5	2	2	30	122	2.5	122.10417	9.38
2019	5	2	3	30	122	3.5	122.14583	9.18
2019	5	2	4	30	122	4.5	122.18750	8.57
2019	5	2	5	30	122	5.5	122.22917	8.31
2019	5	2	6	30	122	6.5	122.27083	11.40
2019	5	2	7	30	122	7.5	122.31250	15.12
2019	5	2	8	30	122	8.5	122.35417	17.62
2019	5	2	9	30	122	9.5	122.39583	19.33
2019	5	2	10	30	122	10.5	122.43750	21.16
2019	5	2	11	30	122	11.5	122.47917	22.80
2019	5	2	12	30	122	12.5	122.52083	24.13
2019	5	2	13	30	122	13.5	122.56250	24.88
2019	5	2	14	30	122	14.5	122.60417	25.17
2019	5	2	15	30	122	15.5	122.64583	25.28
2019	5	2	16	30	122	16.5	122.68750	25.13
2019	5	2	17	30	122	17.5	122.72917	24.35
2019	5	2	18	30	122	18.5	122.77083	21.61
2019	5	2	19	30	122	19.5	122.81250	18.40
2019	5	2	20	30	122	20.5	122.85417	16.98
2019	5	2	21	30	122	21.5	122.89583	15.62
2019	5	2	22	30	122	22.5	122.93750	13.61
2019	5	2	23	30	122	23.5	122.97917	12.52
2019	5	3	0	30	123	0.5	123.02083	11.21
2019	5	3	1	30	123	1.5	123.06250	10.43
2019	5	3	2	30	123	2.5	123.10417	10.21
2019	5	3	3	30	123	3.5	123.14583	9.41
2019	5	3	4	30	123	4.5	123.18750	8.82
2019	5	3	5	30	123	5.5	123.22917	8.64
2019	5	3	6	30	123	6.5	123.27083	11.05
2019	5	3	7	30	123	7.5	123.31250	16.19
2019	5	3	8	30	123	8.5	123.35417	18.72
2019	5	3	9	30	123	9.5	123.39583	19.88
2019	5	3	10	30	123	10.5	123.43750	21.93
2019	5	3	11	30	123	11.5	123.47917	23.46
2019	5	3	12	30	123	12.5	123.52083	24.61
2019	5	3	13	30	123	13.5	123.56250	25.41
2019	5	3	14	30	123	14.5	123.60417	25.92
2019	5	3	15	30	123	15.5	123.64583	25.98
2019	5	3	16	30	123	16.5	123.68750	25.90
2019	5	3	17	30	123	17.5	123.72917	25.03
2019	5	3	18	30	123	18.5	123.77083	22.44
2019	5	3	19	30	123	19.5	123.81250	19.84
2019	5	3	20	30	123	20.5	123.85417	17.36
2019	5	3	21	30	123	21.5	123.89583	15.33
2019	5	3	22	30	123	22.5	123.93750	14.34
2019	5	3	23	30	123	23.5	123.97917	12.66
2019	5	4	0	30	124	0.5	124.02083	10.57
2019	5	4	1	30	124	1.5	124.06250	9.11
2019	5	4	2	30	124	2.5	124.10417	8.17
2019	5	4	3	30	124	3.5	124.14583	7.77
2019	5	4	4	30	124	4.5	124.18750	7.03
2019	5	4	5	30	124	5.5	124.22917	7.37
2019	5	4	6	30	124	6.5	124.27083	11.40
2019	5	4	7	30	124	7.5	124.31250	13.84
2019	5	4	8	30	124	8.5	124.35417	16.07
2019	5	4	9	30	124	9.5	124.39583	18.48
2019	5	4	10	30	124	10.5	124.43750	20.41
2019	5	4	11	30	124	11.5	124.47917	22.16
2019	5	4	12	30	124	12.5	124.52083	23.47
2019	5	4	13	30	124	13.5	124.56250	24.47
2019	5	4	14	30	124	14.5	124.60417	24.93
2019	5	4	15	30	124	15.5	124.64583	25.22
2019	5	4	16	30	124	16.5	124.68750	24.76
2019	5	4	17	30	124	17.5	124.72917	23.56
2019	5	4	18	30	124	18.5	124.77083	20.03
2019	5	4	19	30	124	19.5	124.81250	16.33
2019	5	4	20	30	124	20.5	124.85417	13.97
2019	5	4	21	30	124	21.5	124.89583	13.02
2019	5	4	22	30	124	22.5	124.93750	10.71
2019	5	4	23	30	124	23.5	124.97917	9.95
2019	5	5	0	30	125	0.5	125.02083	-9999.00
2019	5	5	1	30	125	1.5	125.06250	-9999.00
2019	5	5	2	30	125	2.5	125.10417	-9999.00
2019	5	5	3	30	125	3.5	125.14583	-9999.00
2019	5	5	4	30	125	4.5	125.18750	-9999.00
2019	5	5	5	30	125	5.5	125.22917	-9999.00
2019	5	5	6	30	125	6.5	125.27083	9.35
2019	5	5	7	30	125	7.5	125.31250	12.12
2019	5	5	8	30	125	8.5	125.35417	14.00
2019	5	5	9	30	125	9.5	125.39583	15.78
2019	5	5	10	30	125	10.5	125.43750	17.35
2019	5	5	11	30	125	11.5	125.47917	18.84
2019	5	5	12	30	125	12.5	125.52083	19.99
2019	5	5	13	30	125	13.5	125.56250	20.70
2019	5	5	14	30	125	14.5	125.60417	20.91
2019	5	5	15	30	125	15.5	125.64583	20.34
2019	5	5	16	30	125	16.5	125.68750	18.98
2019	5	5	17	30	125	17.5	125.72917	17.23
2019	5	5	18	30	125	18.5	125.77083	15.85
2019	5	5	19	30	125	19.5	125.81250	14.38
2019	5	5	20	30	125	20.5	125.85417	13.52
2019	5	5	21	30	125	21.5	125.89583	12.90
2019	5	5	22	30	125	22.5	125.93750	12.49
2019	5	5	23	30	125	23.5	125.97917	11.91
2019	5	6	0	30	126	0.5	126.02083	11.75
2019	5	6	1	30	126	1.5	126.06250	11.11
2019	5	6	2	30	126	2.5	126.10417	10.03
2019	5	6	3	30	126	3.5	126.14583	10.00
2019	5	6	4	30	126	4.5	126.18750	9.49
2019	5	6	5	30	126	5.5	126.22917	9.09
2019	5	6	6	30	126	6.5	126.27083	11.40
2019	5	6	7	30	126	7.5	126.31250	13.15
2019	5	6	8	30	126	8.5	126.35417	13.88
2019	5	6	9	30	126	9.5	126.39583	14.77
2019	5	6	10	30	126	10.5	126.43750	15.84
2019	5	6	11	30	126	11.5	126.47917	17.29
2019	5	6	12	30	126	12.5	126.52083	18.34
2019	5	6	13	30	126	13.5	126.56250	19.09
2019	5	6	14	30	126	14.5	126.60417	20.02
2019	5	6	15	30	126	15.5	126.64583	20.01
2019	5	6	16	30	126	16.5	126.68750	19.11
2019	5	6	17	30	126	17.5	126.72917	17.64
2019	5	6	18	30	126	18.5	126.77083	16.22
2019	5	6	19	30	126	19.5	126.81250	14.29
2019	5	6	20	30	126	20.5	126.85417	12.74
2019	5	6	21	30	126	21.5	126.89583	11.74
2019	5	6	22	30	126	22.5	126.93750	11.12
2019	5	6	23	30	126	23.5	126.97917	10.50
2019	5	7	0	30	127	0.5	127.02083	9.76
2019	5	7	1	30	127	1.5	127.06250	9.11
2019	5	7	2	30	127	2.5	127.10417	9.10
2019	5	7	3	30	127	3.5	127.14583	8.78
2019	5	7	4	30	127	4.5	127.18750	8.58
2019	5	7	5	30	127	5.5	127.22917	8.71
2019	5	7	6	30	127	6.5	127.27083	11.26
2019	5	7	7	30	127	7.5	127.31250	13.58
2019	5	7	8	30	127	8.5	127.35417	14.84
2019	5	7	9	30	127	9.5	127.39583	16.48
2019	5	7	10	30	127	10.5	127.43750	18.25
2019	5	7	11	30	127	11.5	127.47917	19.75
2019	5	7	12	30	127	12.5	127.52083	21.41
2019	5	7	13	30	127	13.5	127.56250	22.25
2019	5	7	14	30	127	14.5	127.60417	22.75
2019	5	7	15	30	127	15.5	127.64583	23.23
2019	5	7	16	30	127	16.5	127.68750	23.31
2019	5	7	17	30	127	17.5	127.72917	22.59
2019	5	7	18	30	127	18.5	127.77083	20.17
2019	5	7	19	30	127	19.5	127.81250	17.32
2019	5	7	20	30	127	20.5	127.85417	15.09
2019	5	7	21	30	127	21.5	127.89583	13.97
2019	5	7	22	30	127	22.5	127.93750	12.77
2019	5	7	23	30	127	23.5	127.97917	11.94
2019	5	8	0	30	128	0.5	128.02083	11.65
2019	5	8	1	30	128	1.5	128.06250	11.47
2019	5	8	2	30	128	2.5	128.10417	12.28
2019	5	8	3	30	128	3.5	128.14583	12.80
2019	5	8	4	30	128	4.5	128.18750	12.81
2019	5	8	5	30	128	5.5	128.22917	12.70
2019	5	8	6	30	128	6.5	128.27083	12.87
2019	5	8	7	30	128	7.5	128.31250	13.20
2019	5	8	8	30	128	8.5	128.35417	13.61
2019	5	8	9	30	128	9.5	128.39583	14.96
2019	5	8	10	30	128	10.5	128.43750	16.83
2019	5	8	11	30	128	11.5	128.47917	19.34
2019	5	8	12	30	128	12.5	128.52083	21.64
2019	5	8	13	30	128	13.5	128.56250	23.43
2019	5	8	14	30	128	14.5	128.60417	24.19
2019	5	8	15	30	128	15.5	128.64583	24.77
2019	5	8	16	30	128	16.5	128.68750	25.11
2019	5	8	17	30	128	17.5	128.72917	24.42
2019	5	8	18	30	128	18.5	128.77083	21.48
2019	5	8	19	30	128	19.5	128.81250	19.27
2019	5	8	20	30	128	20.5	128.85417	17.90
2019	5	8	21	30	128	21.5	128.89583	16.57
2019	5	8	22	30	128	22.5	128.93750	14.97
2019	5	8	23	30	128	23.5	128.97917	13.88
2019	5	9	0	30	129	0.5	129.02083	13.39
2019	5	9	1	30	129	1.5	129.06250	12.54
2019	5	9	2	30	129	2.5	129.10417	11.92
2019	5	9	3	30	129	3.5	129.14583	12.49
2019	5	9	4	30	129	4.5	129.18750	12.76
2019	5	9	5	30	129	5.5	129.22917	12.79
2019	5	9	6	30	129	6.5	129.27083	13.08
2019	5	9	7	30	129	7.5	129.31250	13.55
2019	5	9	8	30	129	8.5	129.35417	14.43
2019	5	9	9	30	129	9.5	129.39583	15.56
2019	5	9	10	30	129	10.5	129.43750	17.21
2019	5	9	11	30	129	11.5	129.47917	19.48
2019	5	9	12	30	129	12.5	129.52083	21.38
2019	5	9	13	30	129	13.5	129.56250	22.07
2019	5	9	14	30	129	14.5	129.60417	22.37
2019	5	9	15	30	129	15.5	129.64583	22.47
2019	5	9	16	30	129	16.5	129.68750	21.94
2019	5	9	17	30	129	17.5	129.72917	20.93
2019	5	9	18	30	129	18.5	129.77083	19.05
2019	5	9	19	30	129	19.5	129.81250	16.37
2019	5	9	20	30	129	20.5	129.85417	14.42
2019	5	9	21	30	129	21.5	129.89583	13.53
2019	5	9	22	30	129	22.5	129.93750	12.54
2019	5	9	23	30	129	23.5	129.97917	12.02
2019	5	10	0	30	130	0.5	130.02083	11.52
2019	5	10	1	30	130	1.5	130.06250	11.25
2019	5	10	2	30	130	2.5	130.10417	-9999.00
2019	5	10	3	30	130	3.5	130.14583	-9999.00
2019	5	10	4	30	130	4.5	130.18750	-9999.00
2019	5	10	5	30	130	5.5	130.22917	-9999.00
2019	5	10	6	30	130	6.5	130.27083	12.46
2019	5	10	7	30	130	7.5	130.31250	15.11
2019	5	10	8	30	130	8.5	130.35417	16.49
2019	5	10	9	30	130	9.5	130.39583	17.87
2019	5	10	10	30	130	10.5	130.43750	19.93
2019	5	10	11	30	130	11.5	130.47917	21.64
2019	5	10	12	30	130	12.5	130.52083	23.08
2019	5	10	13	30	130	13.5	130.56250	24.27
2019	5	10	14	30	130	14.5	130.60417	24.67
2019	5	10	15	30	130	15.5	130.64583	25.05
2019	5	10	16	30	130	16.5	130.68750	25.32
2019	5	10	17	30	130	17.5	130.72917	25.14
2019	5	10	18	30	130	18.5	130.77083	23.21
2019	5	10	19	30	130	19.5	130.81250	19.15
2019	5	10	20	30	130	20.5	130.85417	16.72
2019	5	10	21	30	130	21.5	130.89583	15.75
2019	5	10	22	30	130	22.5	130.93750	14.98
2019	5	10	23	30	130	23.5	130.97917	13.69
2019	5	11	0	30	131	0.5	131.02083	12.40
2019	5	11	1	30	131	1.5	131.06250	11.29
2019	5	11	2	30	131	2.5	131.10417	10.73
2019	5	11	3	30	131	3.5	131.14583	10.15
2019	5	11	4	30	131	4.5	131.18750	9.79
2019	5	11	5	30	131	5.5	131.22917	10.14
2019	5	11	6	30	131	6.5	131.27083	12.90
2019	5	11	7	30	131	7.5	131.31250	14.41
2019	5	11	8	30	131	8.5	131.35417	16.43
2019	5	11	9	30	131	9.5	131.39583	18.20
2019	5	11	10	30	131	10.5	131.43750	20.19
2019	5	11	11	30	131	11.5	131.47917	21.95
2019	5	11	12	30	131	12.5	131.52083	23.38
2019	5	11	13	30	131	13.5	131.56250	24.43
2019	5	11	14	30	131	14.5	131.60417	24.98
2019	5	11	15	30	131	15.5	131.64583	25.37
2019	5	11	16	30	131	16.5	131.68750	25.35
2019	5	11	17	30	131	17.5	131.72917	24.93
2019	5	11	18	30	131	18.5	131.77083	23.98
2019	5	11	19	30	131	19.5	131.81250	20.02
2019	5	11	20	30	131	20.5	131.85417	17.68
2019	5	11	21	30	131	21.5	131.89583	15.80
2019	5	11	22	30	131	22.5	131.93750	14.45
2019	5	11	23	30	131	23.5	131.97917	13.40
2019	5	12	0	30	132	0.5	132.02083	12.64
2019	5	12	1	30	132	1.5	132.06250	12.50
2019	5	12	2	30	132	2.5	132.10417	11.91
2019	5	12	3	30	132	3.5	132.14583	11.11
2019	5	12	4	30	132	4.5	132.18750	10.21
2019	5	12	5	30	132	5.5	132.22917	10.45
2019	5	12	6	30	132	6.5	132.27083	13.10
2019	5	12	7	30	132	7.5	132.31250	14.73
2019	5	12	8	30	132	8.5	132.35417	16.84
2019	5	12	9	30	132	9.5	132.39583	18.76
2019	5	12	10	30	132	10.5	132.43750	20.68
2019	5	12	11	30	132	11.5	132.47917	22.39
2019	5	12	12	30	132	12.5	132.52083	24.04
2019	5	12	13	30	132	13.5	132.56250	24.98
2019	5	12	14	30	132	14.5	132.60417	25.83
2019	5	12	15	30	132	15.5	132.64583	26.35
2019	5	12	16	30	132	16.5	132.68750	26.11
2019	5	12	17	30	132	17.5	132.72917	25.40
2019	5	12	18	30	132	18.5	132.77083	22.15
2019	5	12	19	30	132	19.5	132.81250	19.29
2019	5	12	20	30	132	20.5	132.85417	17.26
2019	5	12	21	30	132	21.5	132.89583	16.45
2019	5	12	22	30	132	22.5	132.93750	14.97
2019	5	12	23	30	132	23.5	132.97917	13.94
2019	5	13	0	30	133	0.5	133.02083	12.29
2019	5	13	1	30	133	1.5	133.06250	11.56
2019	5	13	2	30	133	2.5	133.10417	11.18
2019	5	13	3	30	133	3.5	133.14583	11.17
2019	5	13	4	30	133	4.5	133.18750	9.49
2019	5	13	5	30	133	5.5	133.22917	9.76
2019	5	13	6	30	133	6.5	133.27083	13.38
2019	5	13	7	30	133	7.5	133.31250	16.47
2019	5	13	8	30	133	8.5	133.35417	18.21
2019	5	13	9	30	133	9.5	133.39583	19.91
2019	5	13	10	30	133	10.5	133.43750	21.46
2019	5	13	11	30	133	11.5	133.47917	22.84
2019	5	13	12	30	133	12.5	133.52083	24.14
2019	5	13	13	30	133	13.5	133.56250	25.09
2019	5	13	14	30	133	14.5	133.60417	25.41
2019	5	13	15	30	133	15.5	133.64583	25.92
2019	5	13	16	30	133	16.5	133.68750	25.11
2019	5	13	17	30	133	17.5	133.72917	23.71
2019	5	13	18	30	133	18.5	133.77083	21.32
2019	5	13	19	30	133	19.5	133.81250	18.49
2019	5	13	20	30	133	20.5	133.85417	16.31
2019	5	13	21	30	133	21.5	133.89583	14.36
2019	5	13	22	30	133	22.5	133.93750	12.92
2019	5	13	23	30	133	23.5	133.97917	11.89
2019	5	14	0	30	134	0.5	134.02083	11.61
2019	5	14	1	30	134	1.5	134.06250	10.54
2019	5	14	2	30	134	2.5	134.10417	10.41
2019	5	14	3	30	134	3.5	134.14583	10.76
2019	5	14	4	30	134	4.5	134.18750	9.87
2019	5	14	5	30	134	5.5	134.22917	9.92
2019	5	14	6	30	134	6.5	134.27083	12.04
2019	5	14	7	30	134	7.5	134.31250	14.12
2019	5	14	8	30	134	8.5	134.35417	15.49
2019	5	14	9	30	134	9.5	134.39583	17.37
2019	5	14	10	30	134	10.5	134.43750	18.98
2019	5	14	11	30	134	11.5	134.47917	20.08
2019	5	14	12	30	134	12.5	134.52083	21.03
2019	5	14	13	30	134	13.5	134.56250	21.49
2019	5	14	14	30	134	14.5	134.60417	21.31
2019	5	14	15	30	134	15.5	134.64583	20.58
2019	5	14	16	30	134	16.5	134.68750	19.36
2019	5	14	17	30	134	17.5	134.72917	18.81
2019	5	14	18	30	134	18.5	134.77083	17.72
2019	5	14	19	30	134	19.5	134.81250	16.49
2019	5	14	20	30	134	20.5	134.85417	15.62
2019	5	14	21	30	134	21.5	134.89583	15.24
2019	5	14	22	30	134	22.5	134.93750	14.91
2019	5	14	23	30	134	23.5	134.97917	14.70
2019	5	15	0	30	135	0.5	135.02083	14.62
2019	5	15	1	30	135	1.5	135.06250	14.52
2019	5	15	2	30	135	2.5	135.10417	14.09
2019	5	15	3	30	135	3.5	135.14583	14.08
2019	5	15	4	30	135	4.5	135.18750	13.85
2019	5	15	5	30	135	5.5	135.22917	13.70
2019	5	15	6	30	135	6.5	135.27083	13.99
2019	5	15	7	30	135	7.5	135.31250	14.84
2019	5	15	8	30	135	8.5	135.35417	15.62
2019	5	15	9	30	135	9.5	135.39583	16.05
2019	5	15	10	30	135	10.5	135.43750	17.41
2019	5	15	11	30	135	11.5	135.47917	17.19
2019	5	15	12	30	135	12.5	135.52083	17.77
2019	5	15	13	30	135	13.5	135.56250	19.27
2019	5	15	14	30	135	14.5	135.60417	19.85
2019	5	15	15	30	135	15.5	135.64583	19.93
2019	5	15	16	30	135	16.5	135.68750	19.87
2019	5	15	17	30	135	17.5	135.72917	18.92
2019	5	15	18	30	135	18.5	135.77083	17.61
2019	5	15	19	30	135	19.5	135.81250	16.93
2019	5	15	20	30	135	20.5	135.85417	-9999.00
2019	5	15	21	30	135	21.5	135.89583	-9999.00
2019	5	15	22	30	135	22.5	135.93750	-9999.00
2019	5	15	23	30	135	23.5	135.97917	-9999.00
2019	5	16	0	30	136	0.5	136.02083	-9999.00
2019	5	16	1	30	136	1.5	136.06250	-9999.00
2019	5	16	2	30	136	2.5	136.10417	12.39
2019	5	16	3	30	136	3.5	136.14583	12.32
2019	5	16	4	30	136	4.5	136.18750	12.02
2019	5	16	5	30	136	5.5	136.22917	12.45
2019	5	16	6	30	136	6.5	136.27083	13.42
2019	5	16	7	30	136	7.5	136.31250	13.68
2019	5	16	8	30	136	8.5	136.35417	14.64
2019	5	16	9	30	136	9.5	136.39583	13.17
2019	5	16	10	30	136	10.5	136.43750	13.28
2019	5	16	11	30	136	11.5	136.47917	14.00
2019	5	16	12	30	136	12.5	136.52083	15.18
2019	5	16	13	30	136	13.5	136.56250	13.67
2019	5	16	14	30	136	14.5	136.60417	14.67
2019	5	16	15	30	136	15.5	136.64583	15.00
2019	5	16	16	30	136	16.5	136.68750	13.92
2019	5	16	17	30	136	17.5	136.72917	13.23
2019	5	16	18	30	136	18.5	136.77083	12.61
2019	5	16	19	30	136	19.5	136.81250	12.36
2019	5	16	20	30	136	20.5	136.85417	12.07
2019	5	16	21	30	136	21.5	136.89583	11.67
2019	5	16	22	30	136	22.5	136.93750	11.42
2019	5	16	23	30	136	23.5	136.97917	11.25
2019	5	17	0	30	137	0.5	137.02083	11.14
2019	5	17	1	30	137	1.5	137.06250	11.16
2019	5	17	2	30	137	2.5	137.10417	10.99
2019	5	17	3	30	137	3.5	137.14583	11.20
2019	5	17	4	30	137	4.5	137.18750	11.25
2019	5	17	5	30	137	5.5	137.22917	11.27
2019	5	17	6	30	137	6.5	137.27083	11.69
2019	5	17	7	30	137	7.5	137.31250	12.03
2019	5	17	8	30	137	8.5	137.35417	12.22
2019	5	17	9	30	137	9.5	137.39583	12.67
2019	5	17	10	30	137	10.5	137.43750	14.10
2019	5	17	11	30	137	11.5	137.47917	15.20
2019	5	17	12	30	137	12.5	137.52083	16.14
2019	5	17	13	30	137	13.5	137.56250	17.09
2019	5	17	14	30	137	14.5	137.60417	17.80
2019	5	17	15	30	137	15.5	137.64583	18.36
2019	5	17	16	30	137	16.5	137.68750	18.24
2019	5	17	17	30	137	17.5	137.72917	18.11
2019	5	17	18	30	137	18.5	137.77083	16.30
2019	5	17	19	30	137	19.5	137.81250	13.86
2019	5	17	20	30	137	20.5	137.85417	12.59
2019	5	17	21	30	137	21.5	137.89583	11.92
2019	5	17	22	30	137	22.5	137.93750	-9999.00
2019	5	17	23	30	137	23.5	137.97917	-9999.00
2019	5	18	0	30	138	0.5	138.02083	-9999.00
2019	5	18	1	30	138	1.5	138.06250	9.79
2019	5	18	2	30	138	2.5	138.10417	9.61
2019	5	18	3	30	138	3.5	138.14583	9.04
2019	5	18	4	30	138	4.5	138.18750	9.06
2019	5	18	5	30	138	5.5	138.22917	9.18
2019	5	18	6	30	138	6.5	138.27083	11.18
2019	5	18	7	30	138	7.5	138.31250	13.16
2019	5	18	8	30	138	8.5	138.35417	14.41
2019	5	18	9	30	138	9.5	138.39583	15.86
2019	5	18	10	30	138	10.5	138.43750	16.53
2019	5	18	11	30	138	11.5	138.47917	16.88
2019	5	18	12	30	138	12.5	138.52083	16.40
2019	5	18	13	30	138	13.5	138.56250	13.43
2019	5	18	14	30	138	14.5	138.60417	12.07
2019	5	18	15	30	138	15.5	138.64583	12.04
2019	5	18	16	30	138	16.5	138.68750	12.38
2019	5	18	17	30	138	17.5	138.72917	12.81
2019	5	18	18	30	138	18.5	138.77083	13.16
2019	5	18	19	30	138	19.5	138.81250	13.13
2019	5	18	20	30	138	20.5	138.85417	13.04
2019	5	18	21	30	138	21.5	138.89583	12.82
2019	5	18	22	30	138	22.5	138.93750	13.05
2019	5	18	23	30	138	23.5	138.97917	13.08
2019	5	19	0	30	139	0.5	139.02083	14.31
2019	5	19	1	30	139	1.5	139.06250	14.13
2019	5	19	2	30	139	2.5	139.10417	13.84
2019	5	19	3	30	139	3.5	139.14583	13.71
2019	5	19	4	30	139	4.5	139.18750	13.36
2019	5	19	5	30	139	5.5	139.22917	12.80
2019	5	19	6	30	139	6.5	139.27083	11.79
2019	5	19	7	30	139	7.5	139.31250	11.47
2019	5	19	8	30	139	8.5	139.35417	8.88
2019	5	19	9	30	139	9.5	139.39583	9.28
2019	5	19	10	30	139	10.5	139.43750	10.82
2019	5	19	11	30	139	11.5	139.47917	12.25
2019	5	19	12	30	139	12.5	139.52083	13.42
